"codice-isil";"codice-sbn";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-MO0004";"MODBP";"Biblioteca ""J.R.R. Tolkien""";"Via Verdi";"";"41030";"Bomporto";"036002";"Modena";"EMILIA-ROMAGNA";"036";"44,72846000000001";"11,037950000000023";"+39 059909780";"+39 0598170003";"biblioteca@comune.bomporto.mo.it";"https://www.facebook.com/bibliotecabomporto/"
"IT-MO0008";"MODCG";"Biblioteca comunale ""Edmondo Berselli""";"Via Rubiera 1";"";"41011";"Campogalliano";"036003";"Modena";"EMILIA-ROMAGNA";"036";"44,688338778672";"10,8405047826172";"+39 059526176";"+39 059851633";"biblioteca@comune.campogalliano.mo.it";"http://www.comune.campogalliano.mo.it/default/Il_Comune/Biblioteca/"
"IT-MO0010";"MODCP";"Biblioteca comunale Bibliomondo";"Via F. Baracca 36";"";"41031";"Camposanto";"036004";"Modena";"EMILIA-ROMAGNA";"036";"44,7897323";"11,1378466";"+39 053580936";"";"biblioteca@comune.camposanto.mo.it";"http://www.comune.camposanto.mo.it/il-comune/servizi-comunali/area-socio-culturale/biblioteca"
"IT-MO0012";"MODCR";"Biblioteca multimediale Arturo Loria";"Via Rodolfo Pio 1";"";"41012";"Carpi";"036005";"Modena";"EMILIA-ROMAGNA";"036";"44,7834757022087";"10,8868737235565";"+39 059649371";"+39 059649957";"biblioteca@carpidiem.it";"https://www.bibliotecaloria.it"
"IT-MO0013";"";"Biblioteca diocesana";"Corso M. Fanti, 44";"";"41012";"Carpi";"036005";"Modena";"EMILIA-ROMAGNA";"036";"44,7854521";"10,8831204";"";"";"";""
"IT-MO0014";"MODCF";"Biblioteca comunale Lea Garofalo";"Piazza della Liberazione 5";"";"41013";"Castelfranco Emilia";"036006";"Modena";"EMILIA-ROMAGNA";"036";"44,5957726720484";"11,0546250160398";"+39 059959375";"";"bibliotecacomunale@comune.castelfranco-emilia.mo.it";"https://www.comune.castelfranco-emilia.mo.it/servizi/notizie/notizie_homepage.aspx"
"IT-MO0016";"MODCA";"Biblioteca comunale";"Via Giacomo Matteotti 2";"";"00002";"Castelnuovo Rangone";"036007";"Modena";"EMILIA-ROMAGNA";"036";"44,5488537";"10,9391155";"+39 059534874";"+39 059534955";"biblio.castelnuovo@comune.castelnuovo-rangone.mo.it";"http://www.comune.castelnuovo-rangone.mo.it/servizi_alla_comunita/biblioteche/index.htm"
"IT-MO0017";"MODCS";"Biblioteca comunale Augusto Simonini";"Via B. Cavedoni 14";"";"41014";"Castelvetro di Modena";"036008";"Modena";"EMILIA-ROMAGNA";"036";"44,4867599";"10,907878";"+39 059758816";"+39 059790771";"biblioteca@comune.castelvetro-di-modena.mo.it";"www.comune.castelvetro-di-modena.mo.it"
"IT-MO0019";"MODCV";"Centro culturale multimediale ""La Biblio""";"Via Rosati 46";"";"41032";"Cavezzo";"036009";"Modena";"EMILIA-ROMAGNA";"036";"44,834";"11,02514";"+39 053549830";"";"biblioteca@comune.cavezzo.mo.it";"https://www.comune.cavezzo.mo.it/"
"IT-MO0021";"MODCN";"Biblioteca comunale";"Via Per San Possidonio 1";"";"41033";"Concordia sulla Secchia";"036010";"Modena";"EMILIA-ROMAGNA";"036";"44,9113142";"10,9838349";"+39 0535412937";"+39 0535412942";"biblioteca@comune.concordia.mo.it";"www.comune.concordia.mo.it/servizi/menu/dinamica.aspx?idsezione=616&idarea=18092&idcat=18047&id=18062&tipoelemento=categoria"
"IT-MO0023";"MODFL";"Biblioteca comunale Giuseppe Pederiali";"Viale della Rinascita";"";"41034";"Finale Emilia";"036012";"Modena";"EMILIA-ROMAGNA";"036";"44,840325";"11,296416";"+39 0535788331";"";"biblioteca@comune.finale.mo.it";"http://biblioteca.comunefinale.net/"
"IT-MO0026";"MODFM";"Biblioteca comunale Albano Biondi";"Via Capitano Coppi 10";"";"41022";"Fiumalbo";"036014";"Modena";"EMILIA-ROMAGNA";"036";"44,1795463";"10,6477196";"+39 053673909";"+39 053673909";"biblioteca@comune.fiumalbo.mo.it";"https://www.bibliomo.it/sebinaopac/article/le-biblioteche-del-polo-bibliotecario-modenese/biblioteche"
"IT-MO0027";"MODFG";"Biblioteca comunale Daria Bertolani Marchetti";"Via Sant'Antonio 4";"";"41043";"Formigine";"036015";"Modena";"EMILIA-ROMAGNA";"036";"44,5733335647685";"10,8504723994446";"+39 059416246";"+39 059416354";"biblio.formigine@comune.formigine.mo.it";"https://www.comune.formigine.mo.it/"
"IT-MO0028";"MODFS";"Biblioteca comunale ""Mons. Adolfo Lunardi""";"Piazza Miani 16";"";"41044";"Frassinoro";"036016";"Modena";"EMILIA-ROMAGNA";"036";"44,2958179";"10,5729472";"+39 0536971813";"+39 0536971002";"alba.bianchi@comune.frassinoro.mo.it";"https://www.comune.frassinoro.mo.it/servizi/cultura-sport-e-tempo-libero"
"IT-MO0029";"";"Biblioteca comunale Ercole Del Rio";"Via di Vittorio 12";"";"41052";"Guiglia";"036017";"Modena";"EMILIA-ROMAGNA";"036";"44,4281297";"10,9562855";"+39 059709930";"+39 059709955";"guiglia@comune.guiglia.mo.it";"www.comuneguiglia.it"
"IT-MO0030";"MODLM";"Biblioteca comunale";"Via XXIV Maggio 4";"";"41023";"Lama Mocogno";"036018";"Modena";"EMILIA-ROMAGNA";"036";"44,3083732";"10,730667";"+39 0536344390";"+39 0536343570";"biblioteca@comune.lamamocogno.mo.it";"http://www.comune.lamamocogno.mo.it/"
"IT-MO0031";"MODMN";"Biblioteca comunale";"Via I maggio";"";"41054";"Marano sul Panaro";"036020";"Modena";"EMILIA-ROMAGNA";"036";"44,4569755";"10,9678157";"+39 059705771";"+39 059744116";"biblioteca@comune.marano.mo.it";"www.bibliomo.it"
"IT-MO0033";"MODMD";"Centro culturale- Biblioteca comunale di Medolla";"Via Genova";"";"41036";"Medolla";"036021";"Modena";"EMILIA-ROMAGNA";"036";"44,8499371148805";"11,0685659358902";"+39 053553850";"+39 053553840";"biblioteca@comune.medolla.mo.it";"www.comune.medolla.mo.it"
"IT-MO0035";"MODMR";"Biblioteca comunale ""Eugenio Garin""";"Piazza Garibaldi, 16";"";"41037";"Mirandola";"036022";"Modena";"EMILIA-ROMAGNA";"036";"44,88801549999999";"11,0678369";"+39 053529778";"";"biblioteca@comune.mirandola.mo.it";"https://www.bibliomo.it/SebinaOpac/library/MIRANDOLA-Comunale%20Eugenio%20Garin/MODMR"
"IT-MO0048";"MODVE";"Biblioteca dell'Istituto statale d'arte Adolfo Venturi";"via dei Servi, 21";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6444475";"10,9247234";"+39 059222156";"";"mois02200n@istruzione.it";"www.bibliomo.it/SebinaOpac/library/MODENA-Istituto%20d'Arte%20Venturi/MODVE"
"IT-MO0049";"MODUO";"Biblioteca del Dipartimento del Museo di paleobiologia e dell'Orto botanico. Sezione dell'Orto botanico dell'Università degli studi di Modena e Reggio Emilia";"Viale Caduti in Guerra 127";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6482873";"10,933621700000003";"+39 0594390700";"+39 0594390704";"bsi@unimore.it";"https://www.unimore.it/ateneo/buinfo.html?ID=4"
"IT-MO0050";"MODAS";"Biblioteca dell'Archivio Storico Comunale";"Viale Vittorio Veneto, 5";"";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6480554";"10,9204317";"+39 059200450";"+39 059200460";"archivio.storico@comune.modena.it,";"https://www.comune.modena.it/archivio-storico"
"IT-MO0051";"MODAR";"Biblioteca dell'Archivio di Stato di Modena";"corso Cavour 21";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6501696";"10,9277248";"+39 059230549";"+39 059244240";"as-mo@cultura.gov.it";"http://www.asmo.beniculturali.it/"
"IT-MO0052";"MODAC";"Biblioteca dell'Accademia nazionale di Scienze, Lettere e Arti";"Corso Vittorio Emanuele II 59";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6509543";"10,9310307";"+39 059225566";"+39 059225566";"info@accademiasla-mo.it";"https://www.accademiasla-mo.it/it"
"IT-MO0053";"";"Biblioteca dell'Accademia militare";"Piazza Roma 15";"";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6479302";"10,9299607";"+39 059225671";"+39 059222779";"";""
"IT-MO0054";"PBE09";"Biblioteca del Seminario metropolitano Ludovico Antonio Muratori";"Corso Canalchiaro, 149";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6433606";"10,9216088";"+39 059.217130";"";"bibliotecadiocesana@modena.chiesacattolica.it";"http://www.bibliotecadiocesana.mo.it/"
"IT-MO0055";"";"Biblioteca del Museo muratoriano";"via Pomposa 1";"";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6491098";"10,9246697";"+39 059241104";"+39 059241104";"";""
"IT-MO0056";"MODRI";"Biblioteca dei Musei civici";"Largo Porta S. Agostino 337";"";"00337";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6482579";"10,9210031";"+39 0592033122";"+39 0592033110";"museocivico@comune.modena.it";"https://www.museocivicomodena.it/it"
"IT-MO0057";"MODCL";"Biblioteca Fondazione Collegio S.Carlo";"Via San Carlo 5";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6455042";"10,927339";"+39 059421200";"+39 059421270";"biblioteca@fondazionesancarlo.it";"www.fondazionesancarlo.it"
"IT-MO0059";"MODPO";"Biblioteca civica D'Arte Luigi Poletti";"viale Vittorio Veneto, 5";"";"41124";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6480554";"10,9204317";"+39 0592033372";"+39 0592033380";"biblioteca.poletti@comune.modena.it";"https://www.comune.modena.it/biblioteche/biblioteche-comunali/poletti"
"IT-MO0083";"PBEM9";"Biblioteca dell'Abbazia di San Pietro";"San Pietro, 7";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6421307";"10,9278569";"+39  059.223136";"";"biblioteca@monasteromodena.com";"http://monasteromodena.com/bibliotecasanpietromodena"
"IT-MO0087";"";"Biblioteca Pagliaroli di Baggiovara";"Strada Corletto 410";"Baggiovara";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,609739";"10,828243";"+39 059510668";"+39 059515102";"";""
"IT-MO0089";"MODBE";"Biblioteca Estense Universitaria";"largo Porta S. Agostino, 337";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,64780289999999";"10,9214049";"+39 0594395711";"+39 059230196";"ga-esten@cultura.gov.it";"https://gallerie-estensi.beniculturali.it/biblioteca-estense-universitaria/"
"IT-MO0090";"";"Biblioteca dell'Istituto sperimentale agronomico di Bari - ISA. Sezione di Modena";"Viale Caduti in guerra 134";"";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6480628";"10,9338884";"+39 059230454";"+39 059214957";"";""
"IT-MO0091";"";"Biblioteca della Galleria Estense di Modena";"corso Vittorio Emanuele II 95/1";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6513638385929";"10,9314012537811";"+39 0594395711";"";"ga-esten@cultura.gov.it";"http://www.galleriaestense.org/"
"IT-MO0092";"";"Biblioteca della Deputazione di storia patria per le antiche provincie modenesi";"Via Pomposa 1";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6491098";"10,9246697";"+39 059241104";"+39 059241104";"segreteria@aedesmuratoriana.it";"www.aedesmuratoriana.it"
"IT-MO0095";"";"Biblioteca comunale";"Via Panoramica 25";"";"41055";"Montese";"036026";"Modena";"EMILIA-ROMAGNA";"036";"44,2670269";"10,9386706";"+39 059971122";"+39 059971100";"biblioteca@comune.montese.mo.it";"www.comune.montese.mo.it"
"IT-MO0096";"PBE35";"Biblioteca abbaziale";"Via Guglielmo Marconi, 3";"";"41015";"Nonantola";"036027";"Modena";"EMILIA-ROMAGNA";"036";"44,677995";"11,0430036";"+39 059 549 025";"+39 059 544 242";"archivio@abbazianonantola.it";"http://www.abbazianonantola.it"
"IT-MO0097";"MODNN";"Biblioteca comunale";"Via Provinciale Ovest 57";"";"41015";"Nonantola";"036027";"Modena";"EMILIA-ROMAGNA";"036";"44,67800744771302";"11,031739612164317";"+39 059549700";"+39 059896590";"biblioteca@comune.nonantola.mo.it";"www.bibliomo.it/SebinaOpac/library/NONANTOLA-Comunale/MODNN"
"IT-MO0099";"MODNV";"Biblioteca comunale Vittorio Lugli";"Via G. di Vittorio 30";"";"41016";"Novi di Modena";"036028";"Modena";"EMILIA-ROMAGNA";"036";"44,8925832";"10,9037196";"+39 0596789220";"+39 0596789120";"biblioteca1@comune.novi.mo.it";"www.comune.novi.mo.it"
"IT-MO0101";"MODPA";"Biblioteca comunale";"Via Marconi 6/A";"";"41046";"Palagano";"036029";"Modena";"EMILIA-ROMAGNA";"036";"44,3223098";"10,6469525";"+39 0536970912";"";"segreteria@comune.palagano.mo.it";"www.comune.palagano.mo.it/aree-tematiche/cultura-sport-e-tempo-libero/biblioteca-iscrizione"
"IT-MO0102";"MODPV";"Biblioteca comunale Giovanni Santini";"Via Giardini 3";"";"41026";"Pavullo nel Frignano";"036030";"Modena";"EMILIA-ROMAGNA";"036";"44,3413686";"10,8345587";"+39 053629013";"+39 053629025";"biblioteca@comune.pavullo-nel-frignano.mo.it";"https://www.comune.pavullo-nel-frignano.mo.it/aree-tematiche/arte-e-cultura/cultura-a-pavullo/biblioteca-comunale-giovanni-santini/"
"IT-MO0105";"MODPP";"Biblioteca comunale Adolfo Ferrari";"Piazza Vittorio Veneto 18";"";"41027";"Pievepelago";"036031";"Modena";"EMILIA-ROMAGNA";"036";"44,2070178";"10,6170049";"+39 053671304";"+39 053672025";"biblioteca.pieve@comune.pievepelago.mo.it";"https://www.comune.pievepelago.mo.it/"
"IT-MO0106";"";"Biblioteca dell'Accademia scientifica, letteraria e artistica del Frignano Lo Scoltenna";"via Antonio Ferrari 2";"";"41027";"Pievepelago";"036031";"Modena";"EMILIA-ROMAGNA";"036";"44,204038";"10,615803";"+39 3407108269";"";"accademiascoltenna@gmail.com";"sites.google.com/site/scoltenna/pubblicazioni-consultazione-e-acquisto/biblioteca"
"IT-MO0107";"";"Biblioteca comunale e Scolastica";"Via Sorbelli 2";"";"41040";"Polinago";"036032";"Modena";"EMILIA-ROMAGNA";"036";"44,34432";"10,72561";"+39 053647023";"+39 053647262";"simona.madrigali@comune.polinago.mo.it";"http://www.comune.polinago.mo.it/canali_tematici/servizi_scolastici/istituo_comprensivo.aspx"
"IT-MO0108";"MODPG";"Biblioteca comunale 'Bartolomeo Paganelli'";"Via A. De Gasperi 15";"";"41048";"Prignano sulla Secchia";"036033";"Modena";"EMILIA-ROMAGNA";"036";"44,436724";"10,6899345";"+39 0536892554";"+39 0536893227";"biblioteca@comune.prignano.mo.it";"https://www.comune.prignano.mo.it/chi-siamo/biblioteca"
"IT-MO0110";"MODRV";"Biblioteca comunale ""Sibilla Aleramo""";"Via Roma 97";"";"41017";"Ravarino";"036034";"Modena";"EMILIA-ROMAGNA";"036";"44,7242727";"11,098354699999959";"+39 059800844";"+39 059900179";"biblioteca@comune.ravarino.mo.it";"http://www.comune.ravarino.mo.it/biblioteca"
"IT-MO0111";"MODRL";"Biblioteca comunale";"Piazza G. Marconi 7";"";"41020";"Riolunato";"036035";"Modena";"EMILIA-ROMAGNA";"036";"44,23070329999999";"10,6532133";"+39 053675119";"+39 053675324";"segreteria@comune.riolunato.mo.it";"www.comune.riolunato.mo.it"
"IT-MO0113";"MODSC";"Biblioteca comunale";"Corso Libertà 49";"";"41018";"San Cesario sul Panaro";"036036";"Modena";"EMILIA-ROMAGNA";"036";"44,5610998";"11,0351618";"+39 059936770";"+39 059936741";"biblioteca@comune.sancesariosulpanaro.mo.it";"www.comune.sancesariosulpanaro.mo.it"
"IT-MO0115";"MODSF";"Biblioteca comunale Campi - Costa Giani";"Via Campi";"";"41038";"San Felice sul Panaro";"036037";"Modena";"EMILIA-ROMAGNA";"036";"44,836748";"11,140333";"+39 053586391";"+39 053586164";"biblioteca@comunesanfelice.net";"http://biblioteca.comunesanfelice.net/"
"IT-MO0116";"MODSS";"Biblioteca comunale ""Irene Bernardini""";"Via Focherini 3";"";"41039";"San Possidonio";"036038";"Modena";"EMILIA-ROMAGNA";"036";"44,8905411";"10,9967012";"+39 0535417957";"";"biblioteca@comune.sanpossidonio.mo.it";"www.bibliotecacomunalesanpossidonio.it"
"IT-MO0118";"MODSP";"Biblioteca comunale";"Via Chiletti";"";"41030";"San Prospero";"036039";"Modena";"EMILIA-ROMAGNA";"036";"44,7872983";"11,0254571";"+39 059906010";"+39 059906010";"biblioteca@comune.sanprospero.mo.it";"www.comune.sanprospero.mo.it"
"IT-MO0120";"MODSA";"Biblioteca comunale ""Natale Cionini""";"Via Rocca 19";"";"41049";"Sassuolo";"036040";"Modena";"EMILIA-ROMAGNA";"036";"44,5421307";"10,7807904";"+39 0536880718";"+39 0536874908";"biblioteca@comune.sassuolo.mo.it";"https://www.comune.sassuolo.mo.it/servizi/cultura-sport-e-tempo-libero"
"IT-MO0122";"MODSV";"Biblioteca comunale";"Piazza Paolo Borsellino 1";"";"41056";"Savignano sul Panaro";"036041";"Modena";"EMILIA-ROMAGNA";"036";"44,48005209999999";"11,0333466";"+39 059731439";"+39 059731439";"biblioteca@comune.savignano-sul-panaro.mo.it";"www.bibliomo.it/SebinaOpac/library/SAVIGNANO%20SUL%20PANARO-Comunale/MODSV"
"IT-MO0123";"MODSZ";"Biblioteca comunale F. Pone";"via Roma, 293";"";"41028";"Serramazzoni";"036042";"Modena";"EMILIA-ROMAGNA";"036";"44,4214332";"10,7927582";"+39 0536951210";"+39 0536954665";"biblioteca@comune.serramazzoni.mo.it";"http://www.comune.serramazzoni.mo.it/comune/biblioteca/biblioteca_comunale_2.aspx"
"IT-MO0124";"MODSE";"Biblioteca comunale di Sestola";"Via Macello 10";"";"41029";"Sestola";"036043";"Modena";"EMILIA-ROMAGNA";"036";"44,2317324";"10,7715329";"+39 053662190";"";"biblioteca@comune.sestola.mo.it";"http://www.cedoc.mo.it/biblioteca_sestola.php"
"IT-MO0125";"MODSL";"Biblioteca Campori";"Piazza F.lli Sassi 2";"";"41019";"Soliera";"036044";"Modena";"EMILIA-ROMAGNA";"036";"44,738187780075";"10,92476147909852";"+39 059568585";"";"biblioteca@fondazionecampori.it";"www.fondazionecampori.it"
"IT-MO0126";"MODST";"Biblioteca comunale Peppino Impastato";"Via Santa Maria 12";"";"41057";"Spilamberto";"036045";"Modena";"EMILIA-ROMAGNA";"036";"44,5327382";"11,0248158";"+39 059789965";"+39 059783842";"biblioteca@comune.spilamberto.mo.it";"www.bibliomo.it/SebinaOpac/library/SPILAMBERTO-Comunale%20P.%20Impastato/MODST"
"IT-MO0127";"MODVG";"Biblioteca comunale Francesco Selmi";"Via San Francesco 165";"";"41058";"Vignola";"036046";"Modena";"EMILIA-ROMAGNA";"036";"44,4796708";"11,0071437";"+39 059771093";"+39 059766076";"biblioteca@comune.vignola.mo.it";"www.auris.it"
"IT-MO0128";"MODZC";"Biblioteca comunale ""Zosimo Marinelli""";"Via del Mercato 104";"";"41059";"Zocca";"036047";"Modena";"EMILIA-ROMAGNA";"036";"44,3460742";"10,9942936";"+39 059985736";"+39 059985700";"biblioteca@comune.zocca.mo.it";"www.comunezocca.it"
"IT-MO0129";"";"Biblioteca comunale di Spezzano";"Via Ghiarella 211";"Spezzano";"41042";"Fiorano Modenese";"036013";"Modena";"EMILIA-ROMAGNA";"036";"44,5280673";"10,8377701";"+39 0536843744";"";"biblioteca@fiorano.it";""
"IT-MO0130";"MODFR";"Biblioteca Paolo Monelli";"Via Silvio Pellico 7";"";"41042";"Fiorano Modenese";"036013";"Modena";"EMILIA-ROMAGNA";"036";"44,54004364724898";"10,812732954492187";"+39 0536833403";"+39 0536833432";"biblioteca@fiorano.it";"https://www.comune.fiorano-modenese.mo.it/servizi/cultura-sport-e-tempo-libero/bla-biblioteca-ludoteca-archivio/biblioteca-paolo-monelli"
"IT-MO0131";"";"Archivio storico parrocchiale - Biblioteca";"Via Abà 9";"";"41021";"Fanano";"036011";"Modena";"EMILIA-ROMAGNA";"036";"44,20715";"10,79218";"+39 053668916";"";"";""
"IT-MO0132";"MODMA";"Mabic - Maranello Biblioteca Cultura";"Via Vittorio Veneto 5";"";"41053";"Maranello";"036019";"Modena";"EMILIA-ROMAGNA";"036";"44,5255097638637";"10,8653420582275";"+39 0536240028";"+39 0536948144";"biblio.maranello@comune.maranello.mo.it";"https://www.comune.maranello.mo.it/chi-siamo/biblioteca-mabic#null"
"IT-MO0135";"MODAD";"Biblioteca civica Antonio Delfini";"Corso Canalgrande 103";"";"41121";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6472202";"10,9308563";"+39 0592032940";"+39 0592032926";"biblioteca.delfini@comune.modena.it";"https://www.comune.modena.it/biblioteche/biblioteche-comunali/delfini"
"IT-MO0138";"MODSI";"Biblioteca del Liceo Sigonio";"Via Saragozza 100";"";"41100";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6426347";"10,926288";"+39 059210454";"+39 059206926";"biblioteca.sigonio@comune.modena.it";"http://www.comune.modena.it/biblioteche/scolastiche/sigonio.htm"
"IT-MO0142";"MODMF";"Biblioteca Comunale ""Guido Bucciardi""";"Via Rocca 1";"";"41045";"Montefiorino";"036025";"Modena";"EMILIA-ROMAGNA";"036";"44,3594791";"10,6252068";"+39 0536962811";"";"roberto.merciari@comune.montefiorino.mo.it";"https://www.bibliomo.it/sebinaopac/library/montefiorino%20-%20biblioteca%20comunale/modmf"
"IT-MO0145";"MODRO";"Biblioteca decentrata Rotonda";"Via Casalegno 42";"";"41126";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6206373002679";"10,9252131361069";"+39 0592033660";"+39 0592032926";"biblioteca.rotonda@comune.modena.it";"https://www.comune.modena.it/biblioteche/biblioteche-comunali/rotonda"
"IT-MO0146";"MODCT";"Biblioteca decentrata Crocetta";"Largo M. Pucci 33";"";"41122";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6575571";"10,9321398";"+39 0592033606";"+39 0592032926";"biblioteca.crocetta@comune.modena.it";"https://www.comune.modena.it/biblioteche/biblioteche-comunali/crocetta"
"IT-MO0147";"";"Punto di lettura Madonnina";"Via Amundsen 78";"";"41123";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,6563504";"10,8965421";"+39 059826242";"";"biblioteche@comune.modena.it";"www.comune.modena.it/biblioteche"
"IT-MO0149";"";"Punto di lettura S. Damaso";"Via Scartazzetta 53";"";"41126";"Modena";"036023";"Modena";"EMILIA-ROMAGNA";"036";"44,5995784";"10,9747448";"+39 059469446";"";"puntodilettura.sandamaso@comune.modena.it";"www.comune.modena.it/biblioteche"
